Signal,Mean (µV),RMS (µV),MRS (µV),Zero Crossings,Frequency (Hz),Delta (µV² /Hz),Theta (µV² /Hz),Alpha (µV² /Hz),Beta (µV² /Hz),Gamma (µV² /Hz),Skewness,Variance,Kurtosis,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Hurst Component,Label
e38.19,-68.1767,118.1296,99.3618,6,3,1.016923558,0.1308885385,0.04729650335,0.01226602254,0.00141889387,0.3455546185,122.9163,0.6147932019,0.01580289556,88.24782891,0.3476411449,nan,1
e38.20,-170.0624,189.0828,170.0624,0,0,1.725548104,0.0849280306,0.02959281481,0.01068440845,0.002041615269,0.2759433405,111.434381,-0.282171116,0.01346428596,133.8498808,0.1884952801,nan,1
e40.1,-14.647048,106.0399,51.920157,70,35,0.2722523876,0.2814101564,0.4739827181,0.5660581181,0.154524026,-1.773502984,521.3207097,14.13828078,0.05597105617,41.80290129,0.8093554703,0.644853499,0
e40.2,-11.245413,101.369569,48.809487,62,31,0.3078562284,0.2672306979,0.4520018972,0.5362236725,0.1414213684,-0.1061681584,500.0505077,0.7518872227,0.04646607035,49.35565529,0.81727365,nan,0
e40.3,19.608311,103.690929,50.889315,38,19,0.6673101822,0.258796551,0.4611891258,0.5281541113,0.1337215694,-0.1891680537,482.8826854,0.9247719194,0.03241561512,62.44499543,0.8150510357,0.6937465559,0
e40.4,-15.887419,107.772014,57.383499,49,24.5,0.3620125146,0.2584343099,0.4907337185,0.5692330055,0.16482017,-0.1115329816,517.846994,0.839317096,0.04192883478,49.76204748,0.8138720849,nan,0
e40.5,5.621496,108.947336,53.079583,40,20,0.6014246642,0.3206477422,0.5228918965,0.5856405533,0.1773775674,0.1532097222,553.2963054,1.073778978,0.04629489275,44.4895084,0.824875003,nan,0
e40.6,37.332334,107.757408,59.934035,16,8,0.8544483791,0.2675822646,0.4829248415,0.5679080885,0.1657796354,-0.04814330244,514.4597892,0.3838557497,0.04149322759,50.1417881,0.7986408665,0.7152389197,0
e40.7,13.982829,106.250146,46.882512,55,27.5,0.3676031027,0.2708904862,0.5042882598,0.5790066542,0.1643864141,0.07306744355,514.0947917,0.4430068331,0.04002126275,51.32932987,0.8155889932,0.6937956933,0
e40.8,10.798751,105.581785,46.22761,45,22.5,0.4150354026,0.2603947544,0.4806682789,0.5712569183,0.1574674974,-0.009985816663,531.2741021,0.6232759198,0.04403136688,46.82284829,0.8182592091,nan,0
e40.9,7.370295,104.289537,45.750861,58,29,0.491743321,0.2893115659,0.5098766448,0.567032206,0.1564675171,-0.1583509837,540.015057,0.8747287535,0.05184998622,41.60107147,0.8248363969,nan,0
e40.10,0.724382,102.949878,42.326766,69,34.5,0.3147927586,0.234940427,0.4658772267,0.5623880613,0.1569697616,-0.03282496897,522.555699,0.7827828895,0.04726352819,44.06929252,0.8069070982,nan,0
e40.11,8.285822,103.405171,46.54603,64,32,0.3060376551,0.2392617683,0.4213412053,0.5519239898,0.1531335973,-0.02495603483,512.7893596,0.9673863227,0.05052381519,43.02436945,0.809166259,nan,0
e40.12,-23.728404,108.445443,58.730753,23,11.5,0.8027337073,0.2128602011,0.4288170967,0.555763568,0.155249506,0.01137259216,514.532952,0.8150810331,0.05327189139,40.78135411,0.7873598881,nan,0
e40.13,-39.146326,111.880212,70.445543,6,3,0.948504045,0.2391306434,0.4080838683,0.5493084827,0.1559845213,-0.1724523273,513.2380974,0.3104920615,0.04113303564,50.34397795,0.7762418948,nan,0
e40.14,-30.876784,83.036876,48.194354,28,14,0.3724234376,0.1165480864,0.2114965015,0.2856219473,0.08470809328,-0.06457213567,277.6501852,1.309065516,0.04286277998,48.54892691,0.7962810883,nan,0
e40.15,-13.420981,103.669106,51.858015,43,21.5,0.393090185,0.287045814,0.3726522948,0.5108696039,0.1778795618,-0.009314638394,506.7743051,0.7290468272,0.05170274431,42.38861995,0.8219132921,0.6936672,0
e40.16,9.406388,105.124629,46.996066,74,37,0.3830179084,0.2593710402,0.3813723985,0.554658305,0.1697975267,0.00474283779,528.206526,0.9283934475,0.05509564138,42.3648054,0.8152565685,nan,0
e40.17,32.431048,107.168655,53.78348,43,21.5,0.6756506452,0.2556831024,0.4116369791,0.5430652177,0.1513781736,0.002036692896,507.2918842,1.009513507,0.04905235741,45.92151068,0.8090045461,0.6612219048,0
e40.18,20.18886,105.830422,52.694716,48,24,0.6197453806,0.2503787245,0.4279730337,0.5599348213,0.1537574797,-0.03180911195,522.168457,0.6747832727,0.0474125346,47.4751364,0.8122639655,nan,0
e40.19,19.738845,124.861144,70.620037,46,23,0.5317813035,0.1927598126,0.4135619758,0.5306892405,0.1417611168,0.8275482596,520.702588,1.583390793,0.02969531165,72.98771594,0.8048155644,nan,0
e40.20,-27.318389,116.803766,75.864988,15,7.5,0.5083336069,0.269283426,0.460638296,0.5272425366,0.1384257249,-0.1859048524,515.200527,0.3604204901,0.03159537577,69.07170469,0.8252023703,nan,0
e41.1,94.682,276.7891,166.2005,15,7.5,3.381915432,2.694583432,1.46924251,2.114613599,1.575897465,0.1985974921,2797.89485,0.4456565174,0.0135099593,91.80927358,0.7979011079,nan,1
e41.2,-19.0333,216.2599,126.1009,21,10.5,3.113285807,1.605597342,0.8732017537,1.437620371,1.044774479,0.2665507248,1986.321262,1.248118984,0.0107923487,131.359912,0.768244479,nan,1
e41.3,-1.587,246.3643,132.5702,17,8.5,2.555216547,2.45957082,1.398497359,2.002677441,1.446884119,0.4438914195,2718.31984,1.813251407,0.01416882831,87.41692466,0.8058413443,nan,1
e41.4,-213.2322,332.4862,284.3957,6,3,4.331429346,2.488935383,1.294070621,2.190095723,1.613699035,-0.1619961341,2817.571117,0.875957538,0.01026498817,148.5142537,0.7750033143,nan,1
e41.5,-171.726,344.3183,267.7614,16,8,6.614750717,2.826618135,1.596030644,2.156149185,1.566301865,0.5219872212,3076.537011,0.5718505881,0.01085283889,106.6826259,0.7442081068,nan,1
e41.6,6.863,300.5348,229.4357,9,4.5,4.556290779,1.924866011,0.8643517295,1.481824909,0.991826278,0.3543012332,2196.543915,1.106271337,0.01121333436,117.9474329,0.7300780601,0.7488844027,1
e41.7,211.5464,338.9317,219.4189,8,4,5.987685135,2.640812494,1.395978461,2.084374182,1.507907733,0.1344844628,2872.968125,0.1469990282,0.01072708227,158.6421188,0.7457159673,nan,1
e41.8,62.5277,255.6122,144.1351,22,11,7.783256898,2.793379259,1.601862442,2.124415662,1.476471424,0.4179734175,2918.094942,0.7704482941,0.009288386919,141.7689226,0.7190706033,0.7724838731,1
e41.9,10.9137,218.3628,120.7894,16,8,3.236451335,1.945952051,0.8276814775,1.45928813,1.004922716,-0.02993446114,2151.6989,1.007476393,0.01156373868,95.07497615,0.7677091377,0.7725749203,1
e41.10,-267.5034,379.0355,335.1507,7,3.5,6.924922474,2.703026413,1.427044296,2.101368851,1.50722296,0.4534502808,2840.925748,0.6243657924,0.01100761759,160.2253492,0.7276793888,nan,1
e41.11,-108.7889,273.1851,193.9436,14,7,3.728253393,2.671511402,1.388976984,2.206569882,1.555246019,0.2938825605,2835.540208,0.5014356121,0.01206849977,152.2475849,0.7919257343,nan,1
e41.12,33.8776,229.8096,126.4277,19,9.5,1.730187644,1.837377861,0.8500539137,1.486082449,1.09139845,0.03804933627,2149.638477,0.8280597799,0.0134504459,112.1951046,0.7964914394,nan,1
e41.13,267.0156,355.8818,270.725,6,3,4.839737287,2.604053627,1.268310957,1.831121358,1.256523701,-0.02735149163,2590.398519,1.1320134,0.009885082665,179.8105819,0.7629151258,nan,1
e41.14,162.2337,324.676,212.9273,9,4.5,3.867045218,2.682431414,1.300292401,2.130726427,1.457464901,0.1639571446,2829.67082,0.1078851102,0.01002940114,168.3909066,0.7872167045,nan,1
e41.15,32.9823,246.6861,146.1607,15,7.5,3.264248583,1.86413612,0.8163033435,1.423006788,1.011923762,0.007194201768,2069.346189,0.8045987616,0.009887324756,149.2434166,0.7639703975,nan,1
e41.16,-32.7346,276.1501,176.0474,12,6,4.485666825,2.888809304,1.426836586,2.001042787,1.311811871,0.2881715672,2782.380014,0.5531400658,0.0102849004,140.7070103,0.7823168592,nan,1
e41.17,-176.3364,325.0555,257.7955,11,5.5,4.16686988,2.876807912,1.4239158,2.107865992,1.483817769,0.4731960213,2968.007017,0.3118655732,0.01093869574,127.9105148,0.7867338764,nan,1
e41.18,-317.8216,407.9646,362.4966,7,3.5,9.654144993,1.999322662,0.8738533297,1.497389872,1.036221454,0.4321941516,2203.018897,0.5036507088,0.009630787342,141.9966772,0.5889091676,nan,1
e41.19,22.3966,229.4463,117.9416,12,6,4.369838439,2.901781349,1.428568504,1.950409941,1.270849097,0.1414886353,2786.360428,0.5027002697,0.01053735908,137.2960699,0.7842701183,nan,1
e41.20,162.3696,298.6871,172.6371,18,9,4.251297602,2.87380045,1.486104063,2.190987724,1.48451233,0.1944256597,2920.065874,0.4240810587,0.01135851649,105.2393803,0.7890885974,nan,1
e42.1,173.709171,329.490273,280.160037,5,2.5,6.422215111,0.4440450188,0.4932167095,0.8014231782,0.4341549792,-0.01893463132,1140.63095,0.3286144315,0.01375193172,166.1238531,0.469763021,nan,0
e42.2,33.954702,449.313026,335.82739,8,4,5.625144876,0.7868287149,0.6174505796,0.8191508093,0.4528743088,1.07323112,1511.282364,2.055703521,0.01244871637,130.3002717,0.5646950881,nan,0
e42.3,1583.613973,1777.904823,1614.701129,3,1.5,201.1944103,1.633190893,1.169499085,1.78756944,0.9217351524,-0.6542943661,5891.532361,1.095367202,0.008825355081,282.4172973,0.08382595735,0.7893203963,0
e42.4,-1236.487772,1254.378466,1236.487772,0,0,190.8335961,1.033243566,0.8008816915,0.7099773918,0.3377912385,0.3896157257,2534.643515,0.9496868474,0.008263127793,320.6166103,0.05339079211,nan,0
e42.5,-810.818832,862.020011,816.061038,2,1,57.23801748,0.7517616937,0.4941027647,0.8023427354,0.4347120332,-0.0132030906,1638.557166,0.1663701502,0.01118562174,170.9286829,0.1201308772,0.7951677479,0
e42.6,-352.336648,378.81961,361.42963,4,2,20.82667148,0.3134257241,0.2770869465,0.5389523794,0.2863033329,0.1795402109,934.7816017,0.6055255879,0.01239025851,177.6074668,0.1655330038,nan,0
e42.7,99.006056,322.546326,264.260191,7,3.5,13.68235488,0.6069099037,0.5764500966,0.748140504,0.4225641192,0.5579886046,1247.729134,0.2908436041,0.01154389293,240.2199936,0.3242783336,nan,0
e42.8,358.432429,472.677251,411.587587,3,1.5,18.95043982,0.4631705979,0.3686050517,0.5779040246,0.3145759317,0.309218434,1190.524807,1.655667065,0.01300758043,150.3191495,0.2092078754,nan,0
e42.9,-523.057293,613.003069,537.776226,3,1.5,31.3899228,0.8396843412,0.6039096148,0.6809160752,0.3721449289,0.2498664795,1390.179436,-0.04589960386,0.01077000128,203.0672676,0.1943586777,0.7797426107,0
e42.10,-454.787923,542.597556,470.760273,4,2,21.77601352,0.5820669172,0.5762612092,0.8096128246,0.4912972536,0.2026905311,1524.596734,-0.09145588276,0.01519726224,143.5050386,0.2411747366,nan,0
e42.11,126.287574,235.80128,167.916536,21,10.5,5.431782073,0.5711158223,0.5206607161,0.7207236681,0.4346630543,0.2504058053,1180.439024,0.3722925163,0.01230660771,199.6120913,0.5236016772,nan,0
e42.12,644.390036,683.810254,644.390036,0,0,35.47243179,0.5991800113,0.4770869656,0.8312611029,0.4799440231,0.0427435014,1672.941905,0.2476955777,0.01274135643,231.8301142,0.1650317359,nan,0
e42.13,534.381003,570.423965,535.037827,2,1,18.22474856,0.4539510476,0.5321540009,1.030781973,0.5843389199,0.3893153514,1479.251516,0.4623770523,0.01568538082,139.9774243,0.2750210969,nan,0
e42.14,62.207409,301.066014,235.285147,7,3.5,5.89073939,0.3748825902,0.5228647077,0.7857356313,0.4987755839,0.456666282,1305.220448,0.3643085333,0.01572893604,140.9686477,0.4824715501,0.7909037676,0
e42.15,-167.216679,275.077578,217.235641,13,6.5,5.033685286,0.6395450671,0.6617714513,1.060488108,0.6522110735,0.003198864777,1537.798909,0.4227260409,0.01571169862,163.803274,0.6009792294,nan,0
e42.16,23.057257,207.626979,139.657707,18,9,9.844076018,0.4489071065,0.6374076405,1.045791517,0.631748041,0.2642415533,1478.050154,0.1135167639,0.01237174306,183.6766802,0.4158948908,0.7759292738,0
e42.17,217.713307,275.548367,228.020558,8,4,7.987546699,0.4210925489,0.5178958787,0.8095735442,0.4790325658,0.1866259236,1071.041845,0.6835203401,0.01309530102,144.4940841,0.4199508299,nan,0
e42.18,304.66412,458.527973,353.720747,10,5,12.49956534,0.5320792465,0.967545617,1.272933949,0.7363123441,0.1437597615,1958.368352,-0.1732966104,0.01038224319,200.8607091,0.4208004312,0.7870234111,0
e42.19,197.122273,254.84049,201.990622,6,3,7.231907902,0.5054223451,0.6147147681,0.8533391303,0.4629625902,0.1431501041,1303.15586,0.3632266067,0.01228954411,169.4790179,0.4727766037,nan,0
e42.20,193.166933,282.300492,214.287301,8,4,5.715525894,0.5684569787,1.074501508,1.280489735,0.7015437979,0.1568019398,1598.784143,0.1500474295,0.01288885174,145.3909883,0.6164209352,nan,0
e27.1,-43.1016,222.4066,159.1477,17,8.5,11.63561342,1.959376197,1.181051196,0.4527558513,0.2239709146,-0.279803041,1703.685839,0.05207298816,0.01778494609,84.59457804,0.4818165271,0.7294886208,0
e27.2,-34.2933,235.1542,168.9551,23,11.5,7.901288606,1.707195448,0.6972443313,0.3707404961,0.2755007411,-0.0894036902,1256.779368,-0.01258038084,0.01594187477,101.3642662,0.5065310928,nan,0
e27.3,2.9386,251.5287,212.211,7,3.5,5.524059899,1.225938166,0.7633543037,0.3753743152,0.2316580431,0.04208558965,1239.400759,-0.2016841363,0.01815867394,81.90117835,0.5665917372,nan,0
e27.4,216.3422,281.658,226.1792,11,5.5,6.169203619,1.769965473,0.5346477136,0.4668027453,0.2692553986,0.1333596605,1212.690024,-0.05145370189,0.01668352209,81.85149074,0.5602999753,0.7488074971,0
e27.5,263.3666,349.2309,300.552,3,1.5,6.609664139,2.299567757,0.3565582296,0.34491159,0.1932670487,0.04474511737,1173.181897,0.05429332067,0.01312935065,104.9350877,0.5245348252,0.7665713324,0
e27.6,338.0792,390.5964,338.878,2,1,9.700193374,1.339608382,0.5735855557,0.4188376651,0.2704576721,0.2502814466,1088.111002,0.1281550888,0.01311224858,107.6026041,0.4267635709,nan,0
e27.7,248.9918,333.9969,270.0449,4,2,8.655955671,1.969928029,0.5060577906,0.3486520196,0.1991029844,0.2928006148,1255.423597,0.01741088412,0.01086809709,102.7384232,0.4741177357,0.7636702444,0
e27.8,163.4383,343.0683,255.93,13,6.5,8.393498961,1.133418097,0.5401897311,0.4682367001,0.3035801531,0.240265229,1330.145227,-0.02677924086,0.0142529373,93.66538081,0.446926078,nan,0
e27.9,-180.4664,278.2975,223.2214,9,4.5,8.26327453,1.828228683,0.4427597663,0.3406418886,0.1874349907,-0.1349862015,1214.544728,-0.548686502,0.01016889592,127.3365959,0.4668743407,nan,0
e27.10,-89.1235,236.4109,192.9032,10,5,5.161935235,1.35919792,0.5317922815,0.3946110208,0.2054035383,-0.02176654063,1103.831699,-0.1129244165,0.01216844725,91.3746574,0.5658625527,nan,0
e27.11,165.208,246.9707,177.257,11,5.5,7.831068949,1.289036817,0.3603840636,0.3057467684,0.1785039819,0.06578720006,1104.654152,-0.4566183835,0.01030128498,130.1670914,0.423054496,nan,0
e27.12,-217.4969,292.9786,243.8361,7,3.5,6.183874478,1.310729932,0.3918655567,0.3231026945,0.1729032688,0.2086762552,1007.246585,-0.3877687683,0.01141140313,110.7101815,0.4866577971,0.7732866734,0
e27.13,-80.2109,189.34,144.7475,16,8,5.658609459,1.672527845,0.4656540673,0.4267563016,0.272033152,0.1165743687,1148.426732,0.03181132417,0.01114732976,105.8966762,0.5592250566,0.7573026298,0
e27.14,98.1677,254.8582,203.5561,12,6,10.79915549,1.886131929,0.3042043561,0.2956240878,0.1834396739,-0.08948590061,1179.040994,-0.5807077626,0.008403734847,141.6345304,0.3863712251,nan,0
e27.15,-41.7355,177.1733,145.6465,18,9,10.5696639,1.492174325,0.5683405977,0.443635976,0.2645114973,-0.02368926716,1189.05776,0.06545033573,0.01102311434,108.0785214,0.4206837485,0.7630360805,0
e27.16,-366.301,439.0873,389.6101,6,3,10.84177472,2.219094946,0.3538072553,0.2773585526,0.1605339571,0.1546391023,1182.580813,-0.6558577617,0.009944517153,150.1071255,0.408310447,0.7791319958,0
e27.17,-390.3819,440.7228,393.9836,8,4,11.82230154,1.368414546,0.3069799799,0.3130122265,0.1816371818,0.2078142425,1090.844575,-0.3055921372,0.01217873944,108.4657142,0.3346233221,nan,0
e27.18,-109.8034,266.0484,223.6247,14,7,5.339487851,1.72527587,0.5327905859,0.3895616753,0.2526662268,0.1499095304,1153.499724,-0.2587256465,0.01384744707,92.8914181,0.577770294,0.7603275457,0
e27.19,355.9594,425.5301,369.6789,1,0.5,13.22532976,1.446823546,0.3921001163,0.304145065,0.1783011507,0.3836789835,1200.294411,-0.1565729677,0.0119193635,157.404894,0.328265444,0.7827912704,0
e27.20,33.4115,227.5605,178.5915,8,4,7.000524713,1.369707504,0.2606832859,0.2937449649,0.1784544039,0.2825268162,1066.751584,-0.29121972,0.01141229747,127.0316211,0.4346256685,nan,0
e79.1,167.8792,282.2241,213.2343,12,6,4.488683101,0.4421072501,1.733965298,1.999753482,0.527384906,0.1030813325,1798.403792,0.2029517242,0.01330793811,151.265298,0.7098404929,0.7761350263,0
e79.2,308.2737,375.0419,323.346,6,3,6.016758972,0.2780038553,1.74555657,1.862589374,0.4949839663,0.05388520174,1834.732652,-0.1566053701,0.01141662225,149.4171615,0.6343872473,nan,0
e79.3,82.8409,232.0998,158.1149,23,11.5,45.18427306,2.722415622,12.2445654,16.52918942,4.645483451,-0.1254226019,1907.476718,-0.1689061472,0.00652586666,314.5157676,0.6518775818,0.8131717482,0
e79.4,251.0546,345.4215,303.283,7,3.5,5.583333462,0.2058472895,1.504862228,1.658337209,0.4662895381,-0.5319058109,1541.128991,0.3088409689,0.01344437397,177.2601249,0.6165953932,nan,0
e79.5,298.0481,393.1951,313.1714,10,5,6.950452946,0.1798829711,1.65836468,1.766854529,0.4680151935,0.1774405037,1800.813231,-0.2976356471,0.01109925582,173.3466863,0.5818002015,nan,0
e79.6,194.6492,315.361,245.0489,14,7,6.496871835,0.2106939118,1.58515468,1.670102155,0.4357138194,0.1631765354,1654.426001,-0.02949816877,0.01367978576,123.5194449,0.5923328807,0.7668322957,0
e79.7,18.2326,304.5346,241.6502,10,5,7.480800846,0.286885152,1.49934151,1.670835403,0.4146042887,0.07714461892,1781.428466,0.06595209099,0.01198002475,131.564482,0.5698722819,nan,0
e79.8,80.6972,288.3222,210.6545,15,7.5,5.006264437,0.2351223214,1.578725177,1.746152745,0.4446841031,0.1965836131,1930.517581,-0.2805606305,0.01495778867,132.1733661,0.6491991418,0.7744673121,0
e79.9,-161.9503,263.5395,220.4524,8,4,4.913244518,0.344253269,1.672511078,1.695018715,0.433527374,0.09084680564,1687.179744,-0.05205255342,0.01553943658,117.2016923,0.6720493473,nan,0
e79.10,178.1736,332.8283,243.9731,15,7.5,4.81908432,0.6689763537,1.979095642,1.779473065,0.5597705807,-0.1734378849,2017.565114,-0.009662829511,0.01352038447,160.630212,0.7238483591,nan,0
e79.11,-25.5969,238.5854,174.0551,22,11,4.660986212,0.7325976167,2.058957401,1.672084715,0.5691624178,0.3274304812,2130.113103,-0.2153925344,0.01549170442,117.2501959,0.7328465652,0.7741353706,0
e79.12,223.7495,300.0219,245.3679,12,6,4.099220399,0.2702928842,1.482362507,1.710061636,0.452730689,-0.07330345827,1547.593617,-0.02577327352,0.01307121033,133.0133709,0.6828293332,nan,0
e79.13,-94.4631,238.7656,182.6055,11,5.5,3.596803963,0.2226294816,1.587949859,1.705057639,0.4205475315,0.2030179638,1596.523346,-0.07683286858,0.01471801879,121.3166127,0.6968324035,nan,0
e79.14,-5.1876,341.124,286.4013,8,4,9.648344146,0.2444803256,1.773145169,1.859992776,0.4914836992,0.1002983145,2319.787013,-0.09658975955,0.01304769452,142.3987376,0.5326387916,nan,0
e79.15,90.8692,256.0452,176.7956,18,9,4.192518832,0.3707077615,1.705043544,1.793206306,0.505514041,0.02562139982,1855.196786,-0.1894335989,0.01261111164,126.4339102,0.704745983,0.774780606,0
e79.16,-65.4751,225.4279,174.2968,14,7,5.295828997,0.3782896068,1.729152086,1.777065395,0.4782349527,-0.144851333,1798.414643,-0.06624903265,0.01304199441,143.1277058,0.6684464552,nan,0
e79.17,-30.2378,362.7599,287.2941,9,4.5,7.303953308,0.2992085013,1.772870903,1.816091895,0.4884071591,0.1009815949,1945.594354,-0.2632380537,0.01340534106,145.33887,0.5983446447,nan,0
e79.18,230.3361,341.0276,247.8664,20,10,6.607546879,0.3521966432,1.782237026,1.848659693,0.4930976177,0.1100863447,1729.313756,-0.04003496059,0.01420136496,120.5958707,0.6278984215,nan,0
e79.19,-192.7512,347.0253,286.9282,15,7.5,6.540127967,0.3318692764,1.808746628,1.882564833,0.522730768,-0.2908235269,1829.504928,0.07576361665,0.01172432072,147.4502711,0.6295764983,nan,0
e79.20,-317.8633,386.922,350.0126,6,3,7.158011631,0.1625001329,1.762889112,1.777727767,0.4824028597,-0.1653290391,1622.233834,0.3055812212,0.01563143422,108.3521279,0.5785397828,nan,0
e76.1,98.4753,320.9726,240.95,12,6,5.233684098,0.7774181306,0.1683392963,0.04719895234,0.03368752627,-0.3690660113,716.7195703,3.027036756,0.008183417458,104.3051692,0.3373047084,nan,1
e76.2,403.1652,497.6371,425.9816,4,2,8.959621475,0.91146764,0.1723746838,0.03703799475,0.04829942558,0.1953470347,656.3388091,-0.3653019403,0.006329424865,142.5653494,0.2578766238,nan,1
e76.3,529.0028,623.1808,529.6903,4,2,14.04831441,1.303943105,0.1054168749,0.03855395143,0.03541326082,0.1614448985,763.2154749,-0.3824985963,0.006486140245,148.70669,0.2159525901,0.7834139377,1
e76.4,176.7691,444.906,377.9578,8,4,6.92171042,3.274838914,0.1404988354,0.04512478734,0.04936570688,0.1565595848,1145.806609,-0.4673893532,0.008192469884,80.89370215,0.4457705084,0.7760612349,1
e76.5,-120.5525,502.971,414.8648,10,5,7.208986355,2.831572867,0.1974757972,0.06351179364,0.03336668718,0.380848714,1279.898999,0.05201850277,0.008151618259,80.21220426,0.4429428813,nan,1
